commodity_group,departure_date,destination,volume,date
Crude oil,2022-02-27T00:00:00Z,Turkey,0.112808708,2/27/2022
Crude oil,2022-02-28T00:00:00Z,Turkey,0.112808708,2/28/2022
Crude oil,2022-03-01T00:00:00Z,Turkey,0.112808708,3/1/2022
Crude oil,2022-03-02T00:00:00Z,Turkey,0.112808708,3/2/2022
Crude oil,2022-03-03T00:00:00Z,Turkey,0.13747166,3/3/2022
Crude oil,2022-03-04T00:00:00Z,Turkey,0.114758214,3/4/2022
Crude oil,2022-03-05T00:00:00Z,Turkey,0.114758214,3/5/2022
Crude oil,2022-03-06T00:00:00Z,Turkey,0.114758214,3/6/2022
Crude oil,2022-03-07T00:00:00Z,Turkey,0.114758214,3/7/2022
Crude oil,2022-03-08T00:00:00Z,Turkey,0.114758214,3/8/2022
Crude oil,2022-03-09T00:00:00Z,Turkey,0.114758214,3/9/2022
Crude oil,2022-03-10T00:00:00Z,Turkey,0.114758214,3/10/2022
Crude oil,2022-03-11T00:00:00Z,Turkey,0.114758214,3/11/2022
Crude oil,2022-03-12T00:00:00Z,Turkey,0.114758214,3/12/2022
Crude oil,2022-03-13T00:00:00Z,Turkey,0.138683681,3/13/2022
Crude oil,2022-03-14T00:00:00Z,Turkey,0.163821395,3/14/2022
Crude oil,2022-03-15T00:00:00Z,Turkey,0.188959108,3/15/2022
Crude oil,2022-03-16T00:00:00Z,Turkey,0.213407637,3/16/2022
Crude oil,2022-03-17T00:00:00Z,Turkey,0.249131122,3/17/2022
Crude oil,2022-03-18T00:00:00Z,Turkey,0.249131122,3/18/2022
Crude oil,2022-03-19T00:00:00Z,Turkey,0.249131122,3/19/2022
Crude oil,2022-03-20T00:00:00Z,Turkey,0.249131122,3/20/2022
Crude oil,2022-03-21T00:00:00Z,Turkey,0.273823313,3/21/2022
Crude oil,2022-03-22T00:00:00Z,Turkey,0.287856318,3/22/2022
Crude oil,2022-03-23T00:00:00Z,Turkey,0.30891805,3/23/2022
Crude oil,2022-03-24T00:00:00Z,Turkey,0.30891805,3/24/2022
Crude oil,2022-03-25T00:00:00Z,Turkey,0.30891805,3/25/2022
Crude oil,2022-03-26T00:00:00Z,Turkey,0.248056851,3/26/2022
Crude oil,2022-03-27T00:00:00Z,Turkey,0.252640942,3/27/2022
Crude oil,2022-03-28T00:00:00Z,Turkey,0.252640942,3/28/2022
Crude oil,2022-03-29T00:00:00Z,Turkey,0.252640942,3/29/2022
Crude oil,2022-03-30T00:00:00Z,Turkey,0.252640942,3/30/2022
Crude oil,2022-03-31T00:00:00Z,Turkey,0.277778656,3/31/2022
Crude oil,2022-04-01T00:00:00Z,Turkey,0.277778656,4/1/2022
Crude oil,2022-04-02T00:00:00Z,Turkey,0.278253418,4/2/2022
Crude oil,2022-04-03T00:00:00Z,Turkey,0.278253418,4/3/2022
Crude oil,2022-04-04T00:00:00Z,Turkey,0.278253418,4/4/2022
Crude oil,2022-04-05T00:00:00Z,Turkey,0.278253418,4/5/2022
Crude oil,2022-04-06T00:00:00Z,Turkey,0.278253418,4/6/2022
Crude oil,2022-04-07T00:00:00Z,Turkey,0.29966754,4/7/2022
Crude oil,2022-04-08T00:00:00Z,Turkey,0.29966754,4/8/2022
Crude oil,2022-04-09T00:00:00Z,Turkey,0.29966754,4/9/2022
Crude oil,2022-04-10T00:00:00Z,Turkey,0.29966754,4/10/2022
Crude oil,2022-04-11T00:00:00Z,Turkey,0.323915074,4/11/2022
Crude oil,2022-04-12T00:00:00Z,Turkey,0.299989607,4/12/2022
Crude oil,2022-04-13T00:00:00Z,Turkey,0.274851893,4/13/2022
Crude oil,2022-04-14T00:00:00Z,Turkey,0.249714179,4/14/2022
Crude oil,2022-04-15T00:00:00Z,Turkey,0.250403365,4/15/2022
Crude oil,2022-04-16T00:00:00Z,Turkey,0.21467988,4/16/2022
Crude oil,2022-04-17T00:00:00Z,Turkey,0.264955307,4/17/2022
Crude oil,2022-04-18T00:00:00Z,Turkey,0.264955307,4/18/2022
Crude oil,2022-04-19T00:00:00Z,Turkey,0.264955307,4/19/2022
Crude oil,2022-04-20T00:00:00Z,Turkey,0.240263116,4/20/2022
Crude oil,2022-04-21T00:00:00Z,Turkey,0.242838563,4/21/2022
Crude oil,2022-04-22T00:00:00Z,Turkey,0.221776832,4/22/2022
Crude oil,2022-04-23T00:00:00Z,Turkey,0.221776832,4/23/2022
Crude oil,2022-04-24T00:00:00Z,Turkey,0.221776832,4/24/2022
Crude oil,2022-04-25T00:00:00Z,Turkey,0.246914545,4/25/2022
Crude oil,2022-04-26T00:00:00Z,Turkey,0.221776832,4/26/2022
Crude oil,2022-04-27T00:00:00Z,Turkey,0.247065724,4/27/2022
Crude oil,2022-04-28T00:00:00Z,Turkey,0.247065724,4/28/2022
Crude oil,2022-04-29T00:00:00Z,Turkey,0.296450973,4/29/2022
Crude oil,2022-04-30T00:00:00Z,Turkey,0.271313259,4/30/2022
Crude oil,2022-05-01T00:00:00Z,Turkey,0.271313259,5/1/2022
Crude oil,2022-05-02T00:00:00Z,Turkey,0.246175545,5/2/2022
Crude oil,2022-05-03T00:00:00Z,Turkey,0.246175545,5/3/2022
Crude oil,2022-05-04T00:00:00Z,Turkey,0.246175545,5/4/2022
Crude oil,2022-05-05T00:00:00Z,Turkey,0.246175545,5/5/2022
Crude oil,2022-05-06T00:00:00Z,Turkey,0.270350306,5/6/2022
Crude oil,2022-05-07T00:00:00Z,Turkey,0.274073898,5/7/2022
Crude oil,2022-05-08T00:00:00Z,Turkey,0.274073898,5/8/2022
Crude oil,2022-05-09T00:00:00Z,Turkey,0.299211612,5/9/2022
Crude oil,2022-05-10T00:00:00Z,Turkey,0.299211612,5/10/2022
Crude oil,2022-05-11T00:00:00Z,Turkey,0.274964077,5/11/2022
Crude oil,2022-05-12T00:00:00Z,Turkey,0.274964077,5/12/2022
Crude oil,2022-05-13T00:00:00Z,Turkey,0.274964077,5/13/2022
Crude oil,2022-05-14T00:00:00Z,Turkey,0.274964077,5/14/2022
Crude oil,2022-05-15T00:00:00Z,Turkey,0.304348165,5/15/2022
Crude oil,2022-05-16T00:00:00Z,Turkey,0.304348165,5/16/2022
Crude oil,2022-05-17T00:00:00Z,Turkey,0.254072737,5/17/2022
Crude oil,2022-05-18T00:00:00Z,Turkey,0.254072737,5/18/2022
Crude oil,2022-05-19T00:00:00Z,Turkey,0.278820375,5/19/2022
Crude oil,2022-05-20T00:00:00Z,Turkey,0.303539423,5/20/2022
Crude oil,2022-05-21T00:00:00Z,Turkey,0.27825053,5/21/2022
Crude oil,2022-05-22T00:00:00Z,Turkey,0.27825053,5/22/2022
Crude oil,2022-05-23T00:00:00Z,Turkey,0.27825053,5/23/2022
Crude oil,2022-05-24T00:00:00Z,Turkey,0.302535101,5/24/2022
Crude oil,2022-05-25T00:00:00Z,Turkey,0.277397388,5/25/2022
Crude oil,2022-05-26T00:00:00Z,Turkey,0.306413555,5/26/2022
Crude oil,2022-05-27T00:00:00Z,Turkey,0.281124662,5/27/2022
Crude oil,2022-05-28T00:00:00Z,Turkey,0.281124662,5/28/2022
Crude oil,2022-05-29T00:00:00Z,Turkey,0.231739414,5/29/2022
Crude oil,2022-05-30T00:00:00Z,Turkey,0.256877127,5/30/2022
Crude oil,2022-05-31T00:00:00Z,Turkey,0.256877127,5/31/2022
Crude oil,2022-06-01T00:00:00Z,Turkey,0.256877127,6/1/2022
Crude oil,2022-06-02T00:00:00Z,Turkey,0.256877127,6/2/2022
Crude oil,2022-06-03T00:00:00Z,Turkey,0.256877127,6/3/2022
Crude oil,2022-06-04T00:00:00Z,Turkey,0.256877127,6/4/2022
Crude oil,2022-06-05T00:00:00Z,Turkey,0.25877596,6/5/2022
Crude oil,2022-06-06T00:00:00Z,Turkey,0.233638247,6/6/2022
Crude oil,2022-06-07T00:00:00Z,Turkey,0.233638247,6/7/2022
Crude oil,2022-06-08T00:00:00Z,Turkey,0.233294087,6/8/2022
Crude oil,2022-06-09T00:00:00Z,Turkey,0.233294087,6/9/2022
Crude oil,2022-06-10T00:00:00Z,Turkey,0.273149601,6/10/2022
Crude oil,2022-06-11T00:00:00Z,Turkey,0.308871353,6/11/2022
Crude oil,2022-06-12T00:00:00Z,Turkey,0.308871353,6/12/2022
Crude oil,2022-06-13T00:00:00Z,Turkey,0.333640866,6/13/2022
Crude oil,2022-06-14T00:00:00Z,Turkey,0.305207169,6/14/2022
Crude oil,2022-06-15T00:00:00Z,Turkey,0.305207169,6/15/2022
Crude oil,2022-06-16T00:00:00Z,Turkey,0.305207169,6/16/2022
Crude oil,2022-06-17T00:00:00Z,Turkey,0.366777912,6/17/2022
Crude oil,2022-06-18T00:00:00Z,Turkey,0.342030275,6/18/2022
Crude oil,2022-06-19T00:00:00Z,Turkey,0.317311227,6/19/2022
Crude oil,2022-06-20T00:00:00Z,Turkey,0.317311227,6/20/2022
Crude oil,2022-06-21T00:00:00Z,Turkey,0.317311227,6/21/2022
Crude oil,2022-06-22T00:00:00Z,Turkey,0.34199627,6/22/2022
Crude oil,2022-06-23T00:00:00Z,Turkey,0.317711699,6/23/2022
Crude oil,2022-06-24T00:00:00Z,Turkey,0.317711699,6/24/2022
Crude oil,2022-06-25T00:00:00Z,Turkey,0.288695532,6/25/2022
Crude oil,2022-06-26T00:00:00Z,Turkey,0.288695532,6/26/2022
Crude oil,2022-06-27T00:00:00Z,Turkey,0.288695532,6/27/2022
Crude oil,2022-06-28T00:00:00Z,Turkey,0.288695532,6/28/2022
Crude oil,2022-06-29T00:00:00Z,Turkey,0.263557818,6/29/2022
Crude oil,2022-06-30T00:00:00Z,Turkey,0.288285313,6/30/2022
Crude oil,2022-07-01T00:00:00Z,Turkey,0.288285313,7/1/2022
Crude oil,2022-07-02T00:00:00Z,Turkey,0.313098144,7/2/2022
Crude oil,2022-07-03T00:00:00Z,Turkey,0.313098144,7/3/2022
Crude oil,2022-07-04T00:00:00Z,Turkey,0.313098144,7/4/2022
Crude oil,2022-07-05T00:00:00Z,Turkey,0.311876367,7/5/2022
Crude oil,2022-07-06T00:00:00Z,Turkey,0.311876367,7/6/2022
Crude oil,2022-07-07T00:00:00Z,Turkey,0.311876367,7/7/2022
Crude oil,2022-07-08T00:00:00Z,Turkey,0.287082813,7/8/2022
Crude oil,2022-07-09T00:00:00Z,Turkey,0.321211556,7/9/2022
Crude oil,2022-07-10T00:00:00Z,Turkey,0.306205044,7/10/2022
Crude oil,2022-07-11T00:00:00Z,Turkey,0.270483291,7/11/2022
Crude oil,2022-07-12T00:00:00Z,Turkey,0.295621005,7/12/2022
Crude oil,2022-07-13T00:00:00Z,Turkey,0.270851492,7/13/2022
Crude oil,2022-07-14T00:00:00Z,Turkey,0.244763387,7/14/2022
Crude oil,2022-07-15T00:00:00Z,Turkey,0.244763387,7/15/2022
Crude oil,2022-07-16T00:00:00Z,Turkey,0.244763387,7/16/2022
Crude oil,2022-07-17T00:00:00Z,Turkey,0.183192644,7/17/2022
Crude oil,2022-07-18T00:00:00Z,Turkey,0.183192644,7/18/2022
Crude oil,2022-07-19T00:00:00Z,Turkey,0.183192644,7/19/2022
Crude oil,2022-07-20T00:00:00Z,Turkey,0.183192644,7/20/2022
Crude oil,2022-07-21T00:00:00Z,Turkey,0.183192644,7/21/2022
Crude oil,2022-07-22T00:00:00Z,Turkey,0.158507601,7/22/2022
Crude oil,2022-07-23T00:00:00Z,Turkey,0.183339275,7/23/2022
Crude oil,2022-07-24T00:00:00Z,Turkey,0.183339275,7/24/2022
Crude oil,2022-07-25T00:00:00Z,Turkey,0.183339275,7/25/2022
Crude oil,2022-07-26T00:00:00Z,Turkey,0.183339275,7/26/2022
Crude oil,2022-07-27T00:00:00Z,Turkey,0.183339275,7/27/2022
Crude oil,2022-07-28T00:00:00Z,Turkey,0.183339275,7/28/2022
Crude oil,2022-07-29T00:00:00Z,Turkey,0.244978027,7/29/2022
Crude oil,2022-07-30T00:00:00Z,Turkey,0.220250532,7/30/2022
Crude oil,2022-07-31T00:00:00Z,Turkey,0.220250532,7/31/2022
Crude oil,2022-08-01T00:00:00Z,Turkey,0.219612678,8/1/2022
Crude oil,2022-08-02T00:00:00Z,Turkey,0.219612678,8/2/2022
Crude oil,2022-08-03T00:00:00Z,Turkey,0.244505863,8/3/2022
Crude oil,2022-08-04T00:00:00Z,Turkey,0.219654047,8/4/2022
Crude oil,2022-08-05T00:00:00Z,Turkey,0.255396591,8/5/2022
Crude oil,2022-08-06T00:00:00Z,Turkey,0.290083916,8/6/2022
Crude oil,2022-08-07T00:00:00Z,Turkey,0.290083916,8/7/2022
Crude oil,2022-08-08T00:00:00Z,Turkey,0.281092887,8/8/2022
Crude oil,2022-08-09T00:00:00Z,Turkey,0.256243886,8/9/2022
Crude oil,2022-08-10T00:00:00Z,Turkey,0.256243886,8/10/2022
Crude oil,2022-08-11T00:00:00Z,Turkey,0.231106172,8/11/2022
Crude oil,2022-08-12T00:00:00Z,Turkey,0.231106172,8/12/2022
Crude oil,2022-08-13T00:00:00Z,Turkey,0.255762192,8/13/2022
Crude oil,2022-08-14T00:00:00Z,Turkey,0.255762192,8/14/2022
Crude oil,2022-08-15T00:00:00Z,Turkey,0.255762192,8/15/2022
Crude oil,2022-08-16T00:00:00Z,Turkey,0.296503387,8/16/2022
Crude oil,2022-08-17T00:00:00Z,Turkey,0.296503387,8/17/2022
Crude oil,2022-08-18T00:00:00Z,Turkey,0.296503387,8/18/2022
Crude oil,2022-08-19T00:00:00Z,Turkey,0.296503387,8/19/2022
Crude oil,2022-08-20T00:00:00Z,Turkey,0.332925154,8/20/2022
Crude oil,2022-08-21T00:00:00Z,Turkey,0.332925154,8/21/2022
Crude oil,2022-08-22T00:00:00Z,Turkey,0.332798016,8/22/2022
Crude oil,2022-08-23T00:00:00Z,Turkey,0.350211962,8/23/2022
Crude oil,2022-08-24T00:00:00Z,Turkey,0.350211962,8/24/2022
Crude oil,2022-08-25T00:00:00Z,Turkey,0.350211962,8/25/2022
Crude oil,2022-08-26T00:00:00Z,Turkey,0.350211962,8/26/2022
Crude oil,2022-08-27T00:00:00Z,Turkey,0.350211962,8/27/2022
Crude oil,2022-08-28T00:00:00Z,Turkey,0.348360949,8/28/2022
Crude oil,2022-08-29T00:00:00Z,Turkey,0.369775071,8/29/2022
Crude oil,2022-08-30T00:00:00Z,Turkey,0.390328694,8/30/2022
Crude oil,2022-08-31T00:00:00Z,Turkey,0.366153717,8/31/2022
Crude oil,2022-09-01T00:00:00Z,Turkey,0.366153717,9/1/2022
Crude oil,2022-09-02T00:00:00Z,Turkey,0.341260531,9/2/2022
Crude oil,2022-09-03T00:00:00Z,Turkey,0.366549424,9/3/2022
Crude oil,2022-09-04T00:00:00Z,Turkey,0.367228646,9/4/2022
Crude oil,2022-09-05T00:00:00Z,Turkey,0.332541321,9/5/2022
Crude oil,2022-09-06T00:00:00Z,Turkey,0.332541321,9/6/2022
Crude oil,2022-09-07T00:00:00Z,Turkey,0.343825374,9/7/2022
Crude oil,2022-09-08T00:00:00Z,Turkey,0.343825374,9/8/2022
Crude oil,2022-09-09T00:00:00Z,Turkey,0.368963088,9/9/2022
Crude oil,2022-09-10T00:00:00Z,Turkey,0.368963088,9/10/2022
Crude oil,2022-09-11T00:00:00Z,Turkey,0.393690583,9/11/2022
Crude oil,2022-09-12T00:00:00Z,Turkey,0.369034562,9/12/2022
Crude oil,2022-09-13T00:00:00Z,Turkey,0.393190913,9/13/2022
Crude oil,2022-09-14T00:00:00Z,Turkey,0.393190913,9/14/2022
Crude oil,2022-09-15T00:00:00Z,Turkey,0.352449718,9/15/2022
Crude oil,2022-09-16T00:00:00Z,Turkey,0.352449718,9/16/2022
Crude oil,2022-09-17T00:00:00Z,Turkey,0.352449718,9/17/2022
Crude oil,2022-09-18T00:00:00Z,Turkey,0.352449718,9/18/2022
Crude oil,2022-09-19T00:00:00Z,Turkey,0.316027952,9/19/2022
Crude oil,2022-09-20T00:00:00Z,Turkey,0.316027952,9/20/2022
Crude oil,2022-09-21T00:00:00Z,Turkey,0.316155089,9/21/2022
Crude oil,2022-09-22T00:00:00Z,Turkey,0.322402156,9/22/2022
Crude oil,2022-09-23T00:00:00Z,Turkey,0.346836173,9/23/2022
Crude oil,2022-09-24T00:00:00Z,Turkey,0.346836173,9/24/2022
Crude oil,2022-09-25T00:00:00Z,Turkey,0.371484397,9/25/2022
Crude oil,2022-09-26T00:00:00Z,Turkey,0.433195056,9/26/2022
Crude oil,2022-09-27T00:00:00Z,Turkey,0.373407316,9/27/2022
Crude oil,2022-09-28T00:00:00Z,Turkey,0.351993195,9/28/2022
Crude oil,2022-09-29T00:00:00Z,Turkey,0.331439572,9/29/2022
Crude oil,2022-09-30T00:00:00Z,Turkey,0.405512904,9/30/2022
Crude oil,2022-10-01T00:00:00Z,Turkey,0.439418628,10/1/2022
Crude oil,2022-10-02T00:00:00Z,Turkey,0.439418628,10/2/2022
Crude oil,2022-10-03T00:00:00Z,Turkey,0.414129735,10/3/2022
Crude oil,2022-10-04T00:00:00Z,Turkey,0.377707968,10/4/2022
Crude oil,2022-10-05T00:00:00Z,Turkey,0.402428316,10/5/2022
Crude oil,2022-10-06T00:00:00Z,Turkey,0.402428316,10/6/2022
Crude oil,2022-10-07T00:00:00Z,Turkey,0.366006549,10/7/2022
Crude oil,2022-10-08T00:00:00Z,Turkey,0.391144263,10/8/2022
Crude oil,2022-10-09T00:00:00Z,Turkey,0.366006549,10/9/2022
Crude oil,2022-10-10T00:00:00Z,Turkey,0.391144263,10/10/2022
Crude oil,2022-10-11T00:00:00Z,Turkey,0.402838535,10/11/2022
Crude oil,2022-10-12T00:00:00Z,Turkey,0.402838535,10/12/2022
Crude oil,2022-10-13T00:00:00Z,Turkey,0.400140923,10/13/2022
Crude oil,2022-10-14T00:00:00Z,Turkey,0.424241394,10/14/2022
Crude oil,2022-10-15T00:00:00Z,Turkey,0.424241394,10/15/2022
Crude oil,2022-10-16T00:00:00Z,Turkey,0.44894593,10/16/2022
Crude oil,2022-10-17T00:00:00Z,Turkey,0.470007662,10/17/2022
Crude oil,2022-10-18T00:00:00Z,Turkey,0.470007662,10/18/2022
Crude oil,2022-10-19T00:00:00Z,Turkey,0.470007662,10/19/2022
Crude oil,2022-10-20T00:00:00Z,Turkey,0.470007662,10/20/2022
Crude oil,2022-10-21T00:00:00Z,Turkey,0.445175988,10/21/2022
Crude oil,2022-10-22T00:00:00Z,Turkey,0.421514976,10/22/2022
Crude oil,2022-10-23T00:00:00Z,Turkey,0.480779962,10/23/2022
Crude oil,2022-10-24T00:00:00Z,Turkey,0.505442697,10/24/2022
Crude oil,2022-10-25T00:00:00Z,Turkey,0.480794474,10/25/2022
Crude oil,2022-10-26T00:00:00Z,Turkey,0.455505581,10/26/2022
Crude oil,2022-10-27T00:00:00Z,Turkey,0.455505581,10/27/2022
Crude oil,2022-10-28T00:00:00Z,Turkey,0.455505581,10/28/2022
Crude oil,2022-10-29T00:00:00Z,Turkey,0.480643295,10/29/2022
Crude oil,2022-10-30T00:00:00Z,Turkey,0.406569963,10/30/2022
Crude oil,2022-10-31T00:00:00Z,Turkey,0.372664239,10/31/2022
Crude oil,2022-11-01T00:00:00Z,Turkey,0.372664239,11/1/2022
Crude oil,2022-11-02T00:00:00Z,Turkey,0.372664239,11/2/2022
Crude oil,2022-11-03T00:00:00Z,Turkey,0.372664239,11/3/2022
Crude oil,2022-11-04T00:00:00Z,Turkey,0.347943892,11/4/2022
Crude oil,2022-11-05T00:00:00Z,Turkey,0.384365658,11/5/2022
Crude oil,2022-11-06T00:00:00Z,Turkey,0.431952571,11/6/2022
Crude oil,2022-11-07T00:00:00Z,Turkey,0.440593469,11/7/2022
Crude oil,2022-11-08T00:00:00Z,Turkey,0.464289568,11/8/2022
Crude oil,2022-11-09T00:00:00Z,Turkey,0.439151854,11/9/2022
Crude oil,2022-11-10T00:00:00Z,Turkey,0.402730088,11/10/2022
Crude oil,2022-11-11T00:00:00Z,Turkey,0.402730088,11/11/2022
Crude oil,2022-11-12T00:00:00Z,Turkey,0.381271349,11/12/2022
Crude oil,2022-11-13T00:00:00Z,Turkey,0.357170878,11/13/2022
Crude oil,2022-11-14T00:00:00Z,Turkey,0.382136187,11/14/2022
Crude oil,2022-11-15T00:00:00Z,Turkey,0.357431651,11/15/2022
Crude oil,2022-11-16T00:00:00Z,Turkey,0.336369919,11/16/2022
Crude oil,2022-11-17T00:00:00Z,Turkey,0.336369919,11/17/2022
Crude oil,2022-11-18T00:00:00Z,Turkey,0.336369919,11/18/2022
Crude oil,2022-11-19T00:00:00Z,Turkey,0.361507633,11/19/2022
Crude oil,2022-11-20T00:00:00Z,Turkey,0.361507633,11/20/2022
Crude oil,2022-11-21T00:00:00Z,Turkey,0.361507633,11/21/2022
Crude oil,2022-11-22T00:00:00Z,Turkey,0.277808629,11/22/2022
Crude oil,2022-11-23T00:00:00Z,Turkey,0.253145894,11/23/2022
Crude oil,2022-11-24T00:00:00Z,Turkey,0.298837231,11/24/2022
Crude oil,2022-11-25T00:00:00Z,Turkey,0.262415464,11/25/2022
Crude oil,2022-11-26T00:00:00Z,Turkey,0.287262993,11/26/2022
Crude oil,2022-11-27T00:00:00Z,Turkey,0.287262993,11/27/2022
Crude oil,2022-11-28T00:00:00Z,Turkey,0.26212528,11/28/2022
Crude oil,2022-11-29T00:00:00Z,Turkey,0.26212528,11/29/2022
Crude oil,2022-11-30T00:00:00Z,Turkey,0.26212528,11/30/2022
Crude oil,2022-12-01T00:00:00Z,Turkey,0.286992474,12/1/2022
Crude oil,2022-12-02T00:00:00Z,Turkey,0.286992474,12/2/2022
Crude oil,2022-12-03T00:00:00Z,Turkey,0.32229556,12/3/2022
Crude oil,2022-12-04T00:00:00Z,Turkey,0.32229556,12/4/2022
Crude oil,2022-12-05T00:00:00Z,Turkey,0.285873794,12/5/2022
Crude oil,2022-12-06T00:00:00Z,Turkey,0.238286881,12/6/2022
Crude oil,2022-12-07T00:00:00Z,Turkey,0.20450827,12/7/2022
Crude oil,2022-12-08T00:00:00Z,Turkey,0.18081217,12/8/2022
Crude oil,2022-12-09T00:00:00Z,Turkey,0.18081217,12/9/2022
Crude oil,2022-12-10T00:00:00Z,Turkey,0.18081217,12/10/2022
Crude oil,2022-12-11T00:00:00Z,Turkey,0.18081217,12/11/2022
Crude oil,2022-12-12T00:00:00Z,Turkey,0.18081217,12/12/2022
Crude oil,2022-12-13T00:00:00Z,Turkey,0.18081217,12/13/2022
Crude oil,2022-12-14T00:00:00Z,Turkey,0.155846861,12/14/2022
Crude oil,2022-12-15T00:00:00Z,Turkey,0.155846861,12/15/2022
Crude oil,2022-12-16T00:00:00Z,Turkey,0.155846861,12/16/2022
Crude oil,2022-12-17T00:00:00Z,Turkey,0.155846861,12/17/2022
Crude oil,2022-12-18T00:00:00Z,Turkey,0.155846861,12/18/2022
Crude oil,2022-12-19T00:00:00Z,Turkey,0.130709147,12/19/2022
Crude oil,2022-12-20T00:00:00Z,Turkey,0.130709147,12/20/2022
Crude oil,2022-12-21T00:00:00Z,Turkey,0.130709147,12/21/2022
Crude oil,2022-12-22T00:00:00Z,Turkey,0.130709147,12/22/2022
Crude oil,2022-12-23T00:00:00Z,Turkey,0.152230913,12/23/2022
Crude oil,2022-12-24T00:00:00Z,Turkey,0.106539576,12/24/2022
Crude oil,2022-12-25T00:00:00Z,Turkey,0.106539576,12/25/2022
Crude oil,2022-12-26T00:00:00Z,Turkey,0.081692047,12/26/2022
Crude oil,2022-12-27T00:00:00Z,Turkey,0.081692047,12/27/2022
Crude oil,2022-12-28T00:00:00Z,Turkey,0.081692047,12/28/2022
Crude oil,2022-12-29T00:00:00Z,Turkey,0.081692047,12/29/2022
Crude oil,2022-12-30T00:00:00Z,Turkey,0.081692047,12/30/2022
Crude oil,2022-12-31T00:00:00Z,Turkey,0.056824852,12/31/2022
Crude oil,2023-01-01T00:00:00Z,Turkey,0.056824852,1/1/2023
Crude oil,2023-01-02T00:00:00Z,Turkey,0.021521766,1/2/2023
Crude oil,2023-01-03T00:00:00Z,Turkey,0.021521766,1/3/2023
Crude oil,2023-01-04T00:00:00Z,Turkey,0.021521766,1/4/2023
Crude oil,2023-01-05T00:00:00Z,Turkey,0.04665948,1/5/2023
Crude oil,2023-01-06T00:00:00Z,Turkey,0.04665948,1/6/2023
Crude oil,2023-01-07T00:00:00Z,Turkey,0.04665948,1/7/2023
Crude oil,2023-01-08T00:00:00Z,Turkey,0.04665948,1/8/2023
Crude oil,2023-01-09T00:00:00Z,Turkey,0.04665948,1/9/2023
Crude oil,2023-01-10T00:00:00Z,Turkey,0.04665948,1/10/2023
Crude oil,2023-01-11T00:00:00Z,Turkey,0.071797194,1/11/2023
Crude oil,2023-01-12T00:00:00Z,Turkey,0.071797194,1/12/2023
Crude oil,2023-01-13T00:00:00Z,Turkey,0.107467831,1/13/2023
Crude oil,2023-01-14T00:00:00Z,Turkey,0.125314087,1/14/2023
Crude oil,2023-01-15T00:00:00Z,Turkey,0.125314087,1/15/2023
Crude oil,2023-01-16T00:00:00Z,Turkey,0.125314087,1/16/2023
Crude oil,2023-01-17T00:00:00Z,Turkey,0.125314087,1/17/2023
Crude oil,2023-01-18T00:00:00Z,Turkey,0.125314087,1/18/2023
Crude oil,2023-01-19T00:00:00Z,Turkey,0.125314087,1/19/2023
Crude oil,2023-01-20T00:00:00Z,Turkey,0.146728209,1/20/2023
Crude oil,2023-01-21T00:00:00Z,Turkey,0.146728209,1/21/2023
Crude oil,2023-01-22T00:00:00Z,Turkey,0.125206443,1/22/2023
Crude oil,2023-01-23T00:00:00Z,Turkey,0.125206443,1/23/2023
Crude oil,2023-01-24T00:00:00Z,Turkey,0.125206443,1/24/2023
Crude oil,2023-01-25T00:00:00Z,Turkey,0.14913191,1/25/2023
Crude oil,2023-01-26T00:00:00Z,Turkey,0.14913191,1/26/2023
Crude oil,2023-01-27T00:00:00Z,Turkey,0.173859405,1/27/2023
Crude oil,2023-01-28T00:00:00Z,Turkey,0.194413028,1/28/2023
Crude oil,2023-01-29T00:00:00Z,Turkey,0.194413028,1/29/2023
Crude oil,2023-01-30T00:00:00Z,Turkey,0.194413028,1/30/2023
Crude oil,2023-01-31T00:00:00Z,Turkey,0.194413028,1/31/2023
Crude oil,2023-02-01T00:00:00Z,Turkey,0.218588005,2/1/2023
Crude oil,2023-02-02T00:00:00Z,Turkey,0.218588005,2/2/2023
Crude oil,2023-02-03T00:00:00Z,Turkey,0.243725719,2/3/2023
Crude oil,2023-02-04T00:00:00Z,Turkey,0.218588005,2/4/2023
Crude oil,2023-02-05T00:00:00Z,Turkey,0.218588005,2/5/2023
Crude oil,2023-02-06T00:00:00Z,Turkey,0.218588005,2/6/2023
Crude oil,2023-02-07T00:00:00Z,Turkey,0.218588005,2/7/2023
Crude oil,2023-02-08T00:00:00Z,Turkey,0.218588005,2/8/2023
Crude oil,2023-02-09T00:00:00Z,Turkey,0.218588005,2/9/2023
Crude oil,2023-02-10T00:00:00Z,Turkey,0.193450291,2/10/2023
Crude oil,2023-02-11T00:00:00Z,Turkey,0.193450291,2/11/2023
Crude oil,2023-02-12T00:00:00Z,Turkey,0.182917368,2/12/2023
Crude oil,2023-02-13T00:00:00Z,Turkey,0.165071111,2/13/2023
Crude oil,2023-02-14T00:00:00Z,Turkey,0.203182486,2/14/2023
Crude oil,2023-02-15T00:00:00Z,Turkey,0.203182486,2/15/2023
Crude oil,2023-02-16T00:00:00Z,Turkey,0.203182486,2/16/2023
Crude oil,2023-02-17T00:00:00Z,Turkey,0.223147629,2/17/2023
Crude oil,2023-02-18T00:00:00Z,Turkey,0.223147629,2/18/2023
Crude oil,2023-02-19T00:00:00Z,Turkey,0.201733508,2/19/2023
